,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
566,6.8585714285714285,5.2775,8.966666666666667,6.9145,10.851,3.6405,na,na,8.0245,L32,cs32,2,1,0,0,2,2
567,7.30825,9.402,6.052,12.4825,5.834,3.241,na,na,6.197333333333333,L32,cs125,1,2,0,0,2,3
568,2.373,na,2.373,na,na,na,3.679,na,1.72,M41,cs72,0,0,0,1,0,2
569,4.466666666666667,3.6065,6.187,4.087,6.187,3.126,na,na,na,L42,cs22,1,1,0,0,1,0
570,8.398642857142857,6.1305,11.422833333333333,11.6475,17.643,5.139,5.911,3.444,11.24575,L41,CS101,3,1,3,1,2,4
571,5.699571428571429,6.720666666666667,4.93375,6.176,5.387666666666667,6.993,na,na,3.572,M11,cs137,2,3,0,0,1,1
572,18.60333333333333,9.356,23.227,10.326,27.652,8.386,na,na,18.802,M12,CS100,1,2,0,0,1,2
573,22.425,na,22.425,na,17.206,na,na,na,27.644,L12,cs92,0,1,0,0,0,1
574,7.862857142857143,5.266666666666667,9.81,3.163,7.56,6.3185,na,na,16.56,M12,CS81,2,3,0,0,1,1
575,12.359666666666666,10.568,14.151333333333334,8.8465,14.151333333333334,14.011,na,na,na,M32,cs48,1,3,0,0,2,0
576,25.861900000000002,23.4618,28.262,35.5625,52.41,15.394666666666666,na,na,22.225,M21,cs69,3,1,0,0,2,4
577,15.54442857142857,11.044,17.3446,na,17.6335,11.044,na,na,17.152,M11,CS138,2,2,0,0,0,3
578,4.3462,4.067,4.416,4.067,11.636,na,na,na,2.009333333333333,M42,cs37,0,1,0,0,1,3
579,48.96033333333334,na,48.96033333333334,na,54.7055,na,na,na,37.47,M42,cs78,0,2,0,0,0,1
580,13.255333333333335,18.8405,2.085,26.098,2.085,11.583,na,na,na,M32,cs83,1,1,0,0,1,0
581,12.56942857142857,11.03825,14.611,19.257,14.325,9.207,12.655,7.8445,16.853,L12,CS100,1,1,2,1,1,1
582,8.784,8.784,na,8.784,na,na,na,na,na,L42,stefano1,0,0,0,0,1,0
583,7.015866666666667,5.6814285714285715,8.1835,5.264333333333333,10.29975,5.99425,na,na,6.06725,L42,cs127,4,4,0,0,3,4
584,39.42466666666667,39.42466666666667,na,32.449,na,42.9125,na,na,na,L42,cs124,2,0,0,0,1,0
585,13.982857142857144,na,13.982857142857144,na,17.380333333333333,na,na,na,11.43475,L11,cs132,0,3,0,0,0,4
586,9.468833333333334,7.7665,10.32,na,12.043333333333335,7.7665,na,na,5.15,L42,cs50,2,3,0,0,0,1
587,16.94425,12.2115,18.521833333333333,9.738,18.256,14.685,na,na,18.787666666666667,L12,cs73,1,3,0,0,1,3
588,7.98,3.7277142857142858,12.941,3.5203333333333333,12.24375,3.88325,na,na,14.3355,M42,cs127,4,4,0,0,3,2
589,16.962230769230768,6.857399999999999,23.27775,3.0436666666666663,22.472,12.578,5.4235,na,35.986333333333334,L11,cs44,2,3,0,2,3,3
590,5.26,10.006,0.514,10.006,0.514,na,na,na,na,L21,test6,0,1,0,0,1,0
591,7.3456,4.5025,9.241,6.028,5.488,2.977,na,na,11.1175,L12,CS138,1,1,0,0,1,2
592,17.3066,12.557,36.305,12.291,36.305,13.355,na,na,na,L42,cs71,1,1,0,0,3,0
593,9.04,14.539,3.541,na,3.541,14.539,na,na,na,M12,stefano1,1,1,0,0,0,0
594,21.738400000000002,24.9355,19.607,25.458,26.3385,24.413,na,na,6.144,M21,cs28,1,2,0,0,1,1
595,10.592714285714287,3.7915,13.3132,na,16.924666666666667,3.7915,na,na,7.896,M42,cs50,2,3,0,0,0,2
596,10.596846153846155,2.7435,14.087222222222223,2.791,23.09925,2.696,1.521,na,8.21675,M11,cs12,2,4,0,1,2,4
597,16.902,7.073,23.454666666666668,6.3055,28.67,8.608,5.456666666666667,na,36.23733333333334,M12,cs73,2,3,0,3,4,3
598,5.472,na,5.472,na,5.472,na,na,na,na,M21,cs88,0,1,0,0,0,0
599,23.5135,na,23.5135,na,33.406,na,na,na,13.621,M22,cs88,0,1,0,0,0,1
600,8.570333333333334,5.574,10.0685,8.442,10.260333333333334,na,na,2.706,9.493,M11,cs132,0,3,1,0,1,1
601,15.622739130434782,11.751153846153846,20.6558,4.6875,40.906,19.75633333333333,na,5.159,7.155666666666667,L11,cs13,6,4,3,0,4,6
602,13.99075,7.92625,20.05525,6.238,12.258,8.489,na,na,27.8525,M11,cs44,3,2,0,0,1,2
