,avgtimeall,avgtimealllure,avgtimeallreal,avgtimeneglure,avgtimenegreal,avgtimeneulure,avgtimeneureal,avgtimeposlure,avgtimeposreal,condition,subjid,totalneglure,totalnegreal,totalneulure,totalneureal,totalposlure,totalposreal
263,7.245655172413794,,,,,,,,,M32,cs33,0,0,0,0,0,0
264,1.72,,,,,,,,,L41,test6,0,0,0,0,0,0
265,28.454,,,,,,,,,nan,jerry taylor,0,0,0,0,0,0
266,35.4728,,,,,,,,,M22,ryan,0,0,0,0,0,0
267,8.841611111111112,,,,,,,,,M12,cs85,0,0,0,0,0,0
268,11.326416666666667,,,,,,,,,M22,CS109,0,0,0,0,0,0
269,24.528,,,,,,,,,L12,cs53,0,0,0,0,0,0
270,13.7755,,,,,,,,,M21,cs65,0,0,0,0,0,0
271,5.695636363636364,,,,,,,,,M11,CS91,0,0,0,0,0,0
272,6.451833333333333,,,,,,,,,L42,cs126,0,0,0,0,0,0
273,13.592833333333333,,,,,,,,,L12,cs73,0,0,0,0,0,0
274,15.970625,,,,,,,,,M21,CS130,0,0,0,0,0,0
275,22.414444444444445,,,,,,,,,L32,CS77,0,0,0,0,0,0
276,3.34125,,,,,,,,,L21,test01,0,0,0,0,0,0
277,26.24892857142857,,,,,,,,,M21,cs93,0,0,0,0,0,0
278,23.7306875,,,,,,,,,L11,cs03,0,0,0,0,0,0
279,24.5081,,,,,,,,,L31,CS90,0,0,0,0,0,0
280,19.8185,,,,,,,,,M11,CS105,0,0,0,0,0,0
281,8.094714285714286,,,,,,,,,M12,cs12,0,0,0,0,0,0
282,17.590799999999998,,,,,,,,,M32,cs58,0,0,0,0,0,0
283,6.047071428571429,,,,,,,,,M41,cs50,0,0,0,0,0,0
284,21.02275,,,,,,,,,L41,cs84,0,0,0,0,0,0
285,19.48708333333333,,,,,,,,,M21,cs87,0,0,0,0,0,0
286,8.601,,,,,,,,,L21,CS103,0,0,0,0,0,0
287,7.93675,,,,,,,,,M22,cs28,0,0,0,0,0,0
288,12.4556875,,,,,,,,,M22,TEST999,0,0,0,0,0,0
289,5.2395,,,,,,,,,M41,stefano1,0,0,0,0,0,0
290,10.750357142857142,,,,,,,,,M11,cs63,0,0,0,0,0,0
291,18.976333333333333,,,,,,,,,M42,cs126,0,0,0,0,0,0
292,9.533700000000001,,,,,,,,,M11,subj01,0,0,0,0,0,0
293,66.7715,,,,,,,,,L31,cs19,0,0,0,0,0,0
294,6.148833333333333,,,,,,,,,M22,teststefano,0,0,0,0,0,0
295,15.244583333333335,,,,,,,,,M12,cs04,0,0,0,0,0,0
296,10.821399999999999,,,,,,,,,L32,cs07,0,0,0,0,0,0
297,13.048111111111112,,,,,,,,,M11,CS99,0,0,0,0,0,0
298,8.47075,,,,,,,,,L42,cs22,0,0,0,0,0,0
299,11.99725,,,,,,,,,M12,cs62,0,0,0,0,0,0
300,10.901625,,,,,,,,,M41,cs42,0,0,0,0,0,0
301,16.663733333333333,,,,,,,,,L22,cs69,0,0,0,0,0,0
302,5.0041199999999995,,,,,,,,,M31,cs67,0,0,0,0,0,0
303,9.91225,,,,,,,,,M12,cs63,0,0,0,0,0,0
304,21.43938461538462,,,,,,,,,M31,CS98,0,0,0,0,0,0
305,6.285714285714286,,,,,,,,,L32,cs32,0,0,0,0,0,0
306,3.4214,,,,,,,,,L11,TestRyan,0,0,0,0,0,0
307,8.475,,,,,,,,,L11,cs30,0,0,0,0,0,0
308,12.850333333333333,,,,,,,,,L11,cs23,0,0,0,0,0,0
